%"Time","avg(Temp)"
10,309.94
20,322.01
30,333.74
40,344.99
50,355.66
60,365.72
70,375.17
80,384.08
90,392.51
100,400.51
110,408.14
120,415.45
130,422.47
140,429.24
150,435.78
160,442.11
170,448.26
180,454.23
190,460.05
200,465.72
210,471.25
220,476.66
230,481.95
240,487.13
250,492.2
260,497.18
270,502.06
280,506.86
290,511.57
300,516.21
310,520.76
320,525.25
330,529.67
340,534.02
350,538.31
360,542.54
370,546.71
380,550.82
390,554.88
400,558.88
410,562.84
420,566.75
430,570.61
440,574.42
450,578.19
460,581.92
470,585.6
480,589.25
490,592.85
500,596.42
510,599.95
520,603.44
530,606.9
540,610.32
550,613.7
560,617.05
570,620.37
580,623.66
590,626.92
600,630.14
610,633.33
620,636.5
630,639.63
640,642.73
650,645.81
660,648.85
670,651.87
680,654.86
690,657.82
700,660.75
710,663.65
720,666.53
730,669.38
740,672.2
750,675
760,677.76
770,680.5
780,683.22
790,685.9
800,688.56
810,691.19
820,693.8
830,696.38
840,698.93
850,701.45
860,703.95
870,706.41
880,708.86
890,711.27
900,713.65
910,716.01
920,718.34
930,720.64
940,722.91
950,725.15
960,727.36
970,729.55
980,731.7
990,733.83
1000,735.93
1010,738
1020,740.03
1030,742.04
1040,744.02
1050,745.97
1060,747.89
1070,749.78
1080,751.64
1090,753.47
1100,755.27
1110,757.04
1120,758.78
1130,760.49
1140,762.17
1150,763.82
1160,765.44
1170,767.03
1180,768.59
1190,770.13
1200,771.63
1210,773.11
1220,774.56
1230,775.97
1240,777.36
1250,778.73
1260,780.06
1270,781.37
1280,782.65
1290,783.91
1300,785.14
1310,786.34
1320,787.51
1330,788.67
1340,789.79
1350,790.89
1360,791.97
1370,793.02
1380,794.05
1390,795.06
1400,796.04
1410,797.01
1420,797.94
1430,798.86
1440,799.76
1450,800.63
1460,801.49
1470,802.33
1480,803.14
1490,803.94
1500,804.71
1510,805.47
1520,806.21
1530,806.93
1540,807.64
1550,808.33
1560,809
1570,809.65
1580,810.29
1590,810.91
1600,811.52
1610,812.12
1620,812.69
1630,813.26
1640,813.81
1650,814.34
1660,814.86
1670,815.37
1680,815.87
1690,816.35
1700,816.82
1710,817.28
1720,817.73
1730,818.17
1740,818.59
1750,819.01
1760,819.41
1770,819.81
1780,820.19
1790,820.56
1800,820.93
1810,821.28
1820,821.63
1830,821.96
1840,822.29
1850,822.61
1860,822.92
1870,823.22
1880,823.52
1890,823.81
1900,824.09
1910,824.36
1920,824.62
1930,824.88
1940,825.13
1950,825.38
1960,825.62
1970,825.85
1980,826.08
1990,826.3
2000,826.51
2010,826.72
2020,826.92
2030,827.12
2040,827.31
2050,827.5
2060,827.68
2070,827.86
2080,828.04
2090,828.2
2100,828.37
2110,828.53
2120,828.68
2130,828.83
2140,828.98
2150,829.12
2160,829.26
2170,829.4
2180,829.53
2190,829.66
2200,829.79
2210,829.91
2220,830.03
2230,830.14
2240,830.25
2250,830.36
2260,830.47
2270,830.57
2280,830.67
2290,830.77
2300,830.87
2310,830.96
2320,831.05
2330,831.14
2340,831.22
2350,831.31
2360,831.39
2370,831.47
2380,831.54
2390,831.62
2400,831.69
2410,831.76
2420,831.83
2430,831.9
2440,831.96
2450,832.02
2460,832.09
2470,832.15
2480,832.2
2490,832.26
2500,832.32
2510,832.37
2520,832.42
2530,832.47
2540,832.52
2550,832.57
2560,832.62
2570,832.66
2580,832.71
2590,832.75
2600,832.79
2610,832.83
2620,832.87
2630,832.91
2640,832.95
2650,832.98
2660,833.02
2670,833.05
2680,833.09
2690,833.12
2700,833.15
2710,833.18
2720,833.21
2730,833.24
2740,833.27
2750,833.3
2760,833.33
2770,833.35
2780,833.38
2790,833.4
2800,833.43
2810,833.45
2820,833.47
2830,833.5
2840,833.52
2850,833.54
2860,833.56
2870,833.58
2880,833.6
2890,833.62
2900,833.63
2910,833.65
2920,833.67
2930,833.69
2940,833.7
2950,833.72
2960,833.73
2970,833.75
2980,833.76
2990,833.78
3000,833.79
3010,833.8
3020,833.82
3030,833.83
3040,833.84
3050,833.85
3060,833.87
3070,833.88
3080,833.89
3090,833.9
3100,833.91
3110,833.92
3120,833.93
3130,833.94
3140,833.95
3150,833.96
3160,833.97
3170,833.97
3180,833.98
3190,833.99
3200,834
3210,834.01
3220,834.01
3230,834.02
3240,834.03
3250,834.03
3260,834.04
3270,834.05
3280,834.05
3290,834.06
3300,834.06
3310,834.07
3320,834.08
3330,834.08
3340,834.09
3350,834.09
3360,834.1
3370,834.1
3380,834.11
3390,834.11
3400,834.12
3410,834.12
3420,834.12
3430,834.13
3440,834.13
3450,834.14
3460,834.14
3470,834.14
3480,834.15
3490,834.15
3500,834.15
3510,834.16
3520,834.16
3530,834.16
3540,834.17
3550,834.17
3560,834.17
3570,834.17
3580,834.18
3590,834.18
3600,834.18
3610,834.19
3620,834.19
3630,834.19
3640,834.19
3650,834.19
3660,834.2
3670,834.2
3680,834.2
3690,834.2
3700,834.2
3710,834.21
3720,834.21
3730,834.21
3740,834.21
3750,834.21
3760,834.21
3770,834.22
3780,834.22
3790,834.22
3800,834.22
3810,834.22
3820,834.22
3830,834.22
3840,834.23
3850,834.23
3860,834.23
3870,834.23
3880,834.23
3890,834.23
3900,834.23
3910,834.23
3920,834.23
3930,834.24
3940,834.24
3950,834.24
3960,834.24
3970,834.24
3980,834.24
3990,834.24
4000,834.24
4010,834.24
4020,834.24
4030,834.24
4040,834.24
4050,834.24
4060,834.25
4070,834.25
4080,834.25
4090,834.25
4100,834.25
4110,834.25
4120,834.25
4130,834.25
4140,834.25
4150,834.25
4160,834.25
4170,834.25
4180,834.25
4190,834.25
4200,834.25
4210,834.25
4220,834.25
4230,834.25
4240,834.25
4250,834.25
4260,834.25
4270,834.25
4280,834.25
4290,834.25
4300,834.25
4310,834.25
4320,834.25
4330,834.25
4340,834.25
4350,834.25
4360,834.25
4370,834.25
4380,834.25
4390,834.25
4400,834.25
4410,834.25
4420,834.25
4430,834.25
4440,834.25
4450,834.25
4460,834.25
4470,834.25
4480,834.25
4490,834.25
4500,834.25
4510,834.25
4520,834.25
4530,834.25
4540,834.25
4550,834.25
4560,834.25
4570,834.25
4580,834.25
4590,834.25
4600,834.25
4610,834.25
4620,834.25
4630,834.25
4640,834.25
4650,834.25
4660,834.25
4670,834.25
4680,834.25
4690,834.25
4700,834.25
4710,834.25
4720,834.25
4730,834.25
4740,834.25
4750,834.25
4760,834.25
4770,834.25
4780,834.25
4790,834.25
4800,834.25
4810,834.25
4820,834.25
4830,834.25
4840,834.25
4850,834.25
4860,834.25
4870,834.25
4880,834.25
4890,834.25
4900,834.25
4910,834.25
4920,834.25
4930,834.25
4940,834.25
4950,834.25
4960,834.25
4970,834.25
4980,834.25
4990,834.25
5000,834.25
